date,Load,Load1,New Energy,New Energy1,Real Capa,Pred Capa,Real Deficiency,Pred Deficiency,Price
2022-10-02 01:00:00,8896.0,9560.0,691.2739999999999,290.0,17189.0,24366.0,1456.0,7883.0,44.07933388157895
2022-10-02 02:00:00,8998.0,9230.001,693.8599999999998,271.0,17189.0,24366.0,1456.0,7883.0,39.842475328947366
2022-10-02 03:00:00,9044.0,9100.0,692.4219999999999,251.0,17189.0,24366.0,1456.0,7883.0,41.13090460526316
2022-10-02 04:00:00,8982.0,9109.999,676.5680000000002,229.0,17189.0,24366.0,1456.0,7883.0,39.64587171052632
2022-10-02 05:00:00,9050.0,9430.0,661.997,208.0,17189.0,24366.0,1456.0,7883.0,39.72865131578947
2022-10-02 06:00:00,9083.0,10210.001,655.6700000000001,198.0,17189.0,24366.0,1456.0,7883.0,41.48509868421053
2022-10-02 07:00:00,9416.0,11580.0,649.9360000000001,192.0,17189.0,24366.0,1456.0,7883.0,42.37183388157895
2022-10-02 08:00:00,9754.0,12390.0,627.958,184.0,17189.0,24366.0,1456.0,7883.0,35.77685032894737
2022-10-02 09:00:00,10092.0,12400.001,533.8559999999999,139.0,17189.0,24366.0,1456.0,7883.0,44.88332236842105
2022-10-02 10:00:00,10431.0,11949.999,473.46000000000004,111.0,17189.0,24366.0,1456.0,7883.0,45.333651315789474
2022-10-02 11:00:00,10986.0,11440.0,464.258,101.0,17189.0,24366.0,1456.0,7883.0,38.37689967105263
2022-10-02 12:00:00,10951.0,11110.0,439.649,97.0,17189.0,24366.0,1456.0,7883.0,38.25069901315789
2022-10-02 13:00:00,10991.0,10960.001,431.8109999999999,91.0,17189.0,24366.0,1456.0,7883.0,37.400781249999994
2022-10-02 14:00:00,10943.0,10900.001,437.465,82.0,17189.0,24366.0,1456.0,7883.0,38.02697368421053
2022-10-02 15:00:00,10938.0,10960.001,385.8199999999998,78.0,17189.0,24366.0,1456.0,7883.0,38.53565789473684
2022-10-02 16:00:00,11123.0,11330.0,347.5540000000002,74.0,17189.0,24366.0,1456.0,7883.0,39.69807565789474
2022-10-02 17:00:00,11590.0,12120.0,298.434,69.0,17189.0,24366.0,1456.0,7883.0,40.044449013157895
2022-10-02 18:00:00,12427.0,13270.0,271.28000000000003,67.0,17189.0,24366.0,1456.0,7883.0,48.70055921052632
2022-10-02 19:00:00,13138.0,14020.001,375.851,70.0,17189.0,24366.0,1456.0,7883.0,56.80658717105263
2022-10-02 20:00:00,12764.0,13870.0,464.67,77.0,17189.0,24366.0,1456.0,7883.0,56.592031250000005
2022-10-02 21:00:00,12125.0,13269.999,444.625,87.0,17189.0,24366.0,1456.0,7883.0,51.423116776315794
2022-10-02 22:00:00,11382.0,12390.001,388.37200000000007,88.0,17189.0,24366.0,1456.0,7883.0,42.157952302631585
2022-10-02 23:00:00,10540.0,11360.001,387.3709999999999,85.0,17189.0,24366.0,1456.0,7883.0,48.76734375
2022-10-03 00:00:00,9860.0,10460.001,361.57,88.0,17189.0,24366.0,1456.0,7883.0,40.272722039473685
2022-10-03 01:00:00,9336.0,9830.0,333.42600000000004,84.0,16629.0,24191.0,359.0,7228.0,44.4628947368421
2022-10-03 02:00:00,9566.0,9450.002,296.644,83.0,16629.0,24191.0,359.0,7228.0,48.64284539473684
2022-10-03 03:00:00,9575.0,9300.0,245.62,84.0,16629.0,24191.0,359.0,7228.0,47.626455592105266
2022-10-03 04:00:00,9513.0,9320.001,209.82900000000004,84.0,16629.0,24191.0,359.0,7228.0,47.04799342105263
2022-10-03 05:00:00,9504.0,9590.002,213.34100000000004,88.0,16629.0,24191.0,359.0,7228.0,40.60703125
2022-10-03 06:00:00,10012.0,10420.0,206.37800000000001,89.0,16629.0,24191.0,359.0,7228.0,48.632582236842104
2022-10-03 07:00:00,11607.0,11809.999,204.41500000000002,92.0,16629.0,24191.0,359.0,7228.0,64.62888157894737
2022-10-03 08:00:00,12574.0,12680.0,200.7750000000001,93.0,16629.0,24191.0,359.0,7228.0,67.58337993421053
2022-10-03 09:00:00,12630.0,12800.0,154.72300000000007,92.0,16629.0,24191.0,359.0,7228.0,56.27764802631579
2022-10-03 10:00:00,11602.0,12660.0,136.06200000000004,86.0,16629.0,24191.0,359.0,7228.0,44.37693256578948
2022-10-03 11:00:00,11323.0,12580.001,140.70600000000002,80.0,16629.0,24191.0,359.0,7228.0,40.72844572368421
2022-10-03 12:00:00,11184.0,12530.002,137.28699999999995,78.0,16629.0,24191.0,359.0,7228.0,38.8290625
2022-10-03 13:00:00,10926.0,12480.0,109.069,77.0,16629.0,24191.0,359.0,7228.0,36.186891447368424
2022-10-03 14:00:00,10841.0,12510.0,87.507,75.0,16629.0,24191.0,359.0,7228.0,36.370271381578945
2022-10-03 15:00:00,10987.0,12510.001,84.04299999999999,77.0,16629.0,24191.0,359.0,7228.0,36.949103618421056
2022-10-03 16:00:00,11301.0,12679.999,83.43500000000002,79.0,16629.0,24191.0,359.0,7228.0,42.14788651315789
2022-10-03 17:00:00,12163.0,13110.0,87.43299999999996,85.0,16629.0,24191.0,359.0,7228.0,50.50282894736842
2022-10-03 18:00:00,13059.0,13839.999000000002,93.98800000000001,92.0,16629.0,24191.0,359.0,7228.0,62.973190789473676
2022-10-03 19:00:00,13660.0,14500.0,109.69800000000002,105.0,16629.0,24191.0,359.0,7228.0,73.19279605263158
2022-10-03 20:00:00,13536.0,14090.0,115.12999999999998,121.0,16629.0,24191.0,359.0,7228.0,72.77949835526317
2022-10-03 21:00:00,12900.0,13420.0,127.08200000000001,135.0,16629.0,24191.0,359.0,7228.0,61.96842927631579
2022-10-03 22:00:00,12161.0,12500.001,147.589,136.0,16629.0,24191.0,359.0,7228.0,50.50387335526316
2022-10-03 23:00:00,11034.0,11440.0,148.12699999999995,131.0,16629.0,24191.0,359.0,7228.0,51.486093749999995
2022-10-04 00:00:00,10084.0,10520.0,152.17499999999995,121.0,16629.0,24191.0,359.0,7228.0,46.406266447368424
2022-10-04 01:00:00,10346.0,9970.0,145.196,117.0,18148.0,25236.0,1464.0,8353.0,52.05702302631579
2022-10-04 02:00:00,10303.0,9610.001,139.96599999999998,110.0,18148.0,25236.0,1464.0,8353.0,50.4475822368421
2022-10-04 03:00:00,10028.0,9420.0,148.72700000000003,101.0,18148.0,25236.0,1464.0,8353.0,49.511628289473684
2022-10-04 04:00:00,10051.0,9390.002,155.342,97.0,18148.0,25236.0,1464.0,8353.0,49.22258223684211
2022-10-04 05:00:00,10131.0,9660.001,159.815,91.0,18148.0,25236.0,1464.0,8353.0,48.972746710526316
2022-10-04 06:00:00,10635.0,10460.001,180.07800000000003,90.0,18148.0,25236.0,1464.0,8353.0,50.07234375
2022-10-04 07:00:00,12052.0,11860.0,179.48899999999995,91.0,18148.0,25236.0,1464.0,8353.0,67.14078125
2022-10-04 08:00:00,12775.0,12759.999,187.15900000000005,97.0,18148.0,25236.0,1464.0,8353.0,73.96878289473683
2022-10-04 09:00:00,12845.0,13080.0,173.844,95.0,18148.0,25236.0,1464.0,8353.0,74.66298519736843
2022-10-04 10:00:00,12537.0,13170.0,162.265,79.0,18148.0,25236.0,1464.0,8353.0,59.352837171052634
2022-10-04 11:00:00,12234.0,13159.999999999998,147.53600000000003,68.0,18148.0,25236.0,1464.0,8353.0,54.75559210526315
2022-10-04 12:00:00,12218.0,13100.002,146.13500000000008,64.0,18148.0,25236.0,1464.0,8353.0,51.050246710526324
2022-10-04 13:00:00,12315.0,13030.0,133.947,59.0,18148.0,25236.0,1464.0,8353.0,54.786751644736846
2022-10-04 14:00:00,12275.0,12970.0,140.54499999999996,54.0,18148.0,25236.0,1464.0,8353.0,53.578075657894736
2022-10-04 15:00:00,12230.0,12930.002,140.274,49.0,18148.0,25236.0,1464.0,8353.0,53.79451480263158
2022-10-04 16:00:00,12565.0,13019.999,141.144,46.0,18148.0,25236.0,1464.0,8353.0,49.19606907894737
2022-10-04 17:00:00,12964.0,13379.999000000002,150.91299999999998,45.0,18148.0,25236.0,1464.0,8353.0,55.02375000000001
2022-10-04 18:00:00,13623.0,14040.002,164.01699999999997,45.0,18148.0,25236.0,1464.0,8353.0,63.79431743421053
2022-10-04 19:00:00,14327.0,14420.001,176.77199999999996,48.0,18148.0,25236.0,1464.0,8353.0,82.38969572368421
2022-10-04 20:00:00,13813.0,14180.001,191.45399999999998,50.0,18148.0,25236.0,1464.0,8353.0,75.45709703947368
2022-10-04 21:00:00,13031.0,13500.002,204.46699999999998,49.0,18148.0,25236.0,1464.0,8353.0,66.53052631578949
2022-10-04 22:00:00,12145.0,12599.999,212.63199999999995,47.0,18148.0,25236.0,1464.0,8353.0,50.96661184210526
2022-10-04 23:00:00,11025.0,11550.0,220.442,46.0,18148.0,25236.0,1464.0,8353.0,54.33505756578947
2022-10-05 00:00:00,10097.0,10620.0,196.16799999999998,44.0,18148.0,25236.0,1464.0,8353.0,48.92791118421052
2022-10-05 01:00:00,10488.0,10010.001,181.70899999999997,47.0,17792.0,24093.0,1139.0,7150.0,43.648799342105264
2022-10-05 02:00:00,10471.0,9620.0,165.97199999999998,44.0,17792.0,24093.0,1139.0,7150.0,41.614029605263156
2022-10-05 03:00:00,10230.0,9400.0,188.60199999999998,41.0,17792.0,24093.0,1139.0,7150.0,40.34928453947368
2022-10-05 04:00:00,10210.0,9370.0,178.25400000000002,45.0,17792.0,24093.0,1139.0,7150.0,40.35299342105263
2022-10-05 05:00:00,10306.0,9600.001,153.167,57.0,17792.0,24093.0,1139.0,7150.0,40.81455592105263
2022-10-05 06:00:00,10284.0,10379.999,147.97899999999998,66.0,17792.0,24093.0,1139.0,7150.0,44.07360197368421
2022-10-05 07:00:00,12040.0,11700.0,150.848,75.0,17792.0,24093.0,1139.0,7150.0,58.72179276315789
2022-10-05 08:00:00,12710.0,12449.999,163.25400000000002,85.0,17792.0,24093.0,1139.0,7150.0,75.30740953947368
2022-10-05 09:00:00,12816.0,12310.001,165.598,79.0,17792.0,24093.0,1139.0,7150.0,81.86680921052633
2022-10-05 10:00:00,12579.0,11790.001,142.764,54.0,17792.0,24093.0,1139.0,7150.0,74.67783717105263
2022-10-05 11:00:00,12415.0,11350.0,129.93499999999995,25.0,17792.0,24093.0,1139.0,7150.0,67.48054276315789
2022-10-05 12:00:00,12402.0,11050.0,104.69399999999999,16.0,17792.0,24093.0,1139.0,7150.0,69.65390624999999
2022-10-05 13:00:00,12513.0,11099.999,85.044,16.0,17792.0,24093.0,1139.0,7150.0,56.29999999999999
2022-10-05 14:00:00,12663.0,11349.999,87.77200000000002,18.0,17792.0,24093.0,1139.0,7150.0,53.55932565789474
2022-10-05 15:00:00,12536.0,11600.001,83.93799999999999,23.0,17792.0,24093.0,1139.0,7150.0,50.02001644736842
2022-10-05 16:00:00,12605.0,12130.001,72.69099999999999,34.0,17792.0,24093.0,1139.0,7150.0,48.834909539473685
2022-10-05 17:00:00,12842.0,12999.999999999998,66.61999999999998,42.0,17792.0,24093.0,1139.0,7150.0,54.90527138157895
2022-10-05 18:00:00,13357.0,14030.0,73.95000000000002,51.0,17792.0,24093.0,1139.0,7150.0,65.53087171052631
2022-10-05 19:00:00,14395.0,14480.0,88.64200000000001,73.0,17792.0,24093.0,1139.0,7150.0,78.74109375
2022-10-05 20:00:00,13517.0,14310.0,86.81499999999997,95.0,17792.0,24093.0,1139.0,7150.0,65.8621134868421
2022-10-05 21:00:00,13056.0,13630.0,93.886,126.0,17792.0,24093.0,1139.0,7150.0,60.15148848684211
2022-10-05 22:00:00,12219.0,12760.001,86.67700000000002,132.0,17792.0,24093.0,1139.0,7150.0,47.9696134868421
2022-10-05 23:00:00,11012.0,11690.001,89.52099999999997,135.0,17792.0,24093.0,1139.0,7150.0,48.19842105263158
2022-10-06 00:00:00,10146.0,10750.0,79.46199999999999,141.0,17792.0,24093.0,1139.0,7150.0,44.67694078947369
2022-10-06 01:00:00,9844.0,10080.001,57.187000000000005,123.0,17125.0,23447.0,389.0,6974.0,53.399325657894735
2022-10-06 02:00:00,9750.0,9660.001,64.819,112.0,17125.0,23447.0,389.0,6974.0,48.64349506578947
2022-10-06 03:00:00,9778.0,9430.0,87.02200000000002,105.0,17125.0,23447.0,389.0,6974.0,46.91409539473684
2022-10-06 04:00:00,9823.0,9410.0,102.765,94.0,17125.0,23447.0,389.0,6974.0,48.33294407894737
2022-10-06 05:00:00,9775.0,9620.0,117.12900000000006,82.0,17125.0,23447.0,389.0,6974.0,46.94833881578948
2022-10-06 06:00:00,10071.0,10350.001,154.1380000000001,73.0,17125.0,23447.0,389.0,6974.0,57.33984375
2022-10-06 07:00:00,11187.0,11619.999,172.214,75.0,17125.0,23447.0,389.0,6974.0,70.79400493421053
2022-10-06 08:00:00,12115.0,12420.0,169.11299999999994,64.0,17125.0,23447.0,389.0,6974.0,80.11504111842105
2022-10-06 09:00:00,11851.0,12370.001,147.15800000000004,69.0,17125.0,23447.0,389.0,6974.0,74.04596217105264
2022-10-06 10:00:00,10925.0,11930.001,84.492,71.0,17125.0,23447.0,389.0,6974.0,47.32287006578947
2022-10-06 11:00:00,10750.0,11560.0,48.83400000000002,62.0,17125.0,23447.0,389.0,6974.0,50.18522203947368
2022-10-06 12:00:00,10543.0,11380.001,32.726000000000006,82.0,17125.0,23447.0,389.0,6974.0,47.04877467105263
2022-10-06 13:00:00,10336.0,11340.001,18.707000000000008,103.0,17125.0,23447.0,389.0,6974.0,45.77903782894737
2022-10-06 14:00:00,10603.0,11420.0,17.854000000000003,168.0,17125.0,23447.0,389.0,6974.0,48.10100328947368
2022-10-06 15:00:00,10697.0,11660.0,24.614000000000008,267.0,17125.0,23447.0,389.0,6974.0,49.29069078947368
2022-10-06 16:00:00,11303.0,12120.0,40.647000000000006,341.0,17125.0,23447.0,389.0,6974.0,52.20453125
2022-10-06 17:00:00,12189.0,12829.999,50.871000000000016,436.0,17125.0,23447.0,389.0,6974.0,57.16537006578947
2022-10-06 18:00:00,12999.0,13630.001,59.083,541.0,17125.0,23447.0,389.0,6974.0,78.21630756578948
2022-10-06 19:00:00,13611.0,14009.999,87.80399999999999,638.0,17125.0,23447.0,389.0,6974.0,83.1983552631579
2022-10-06 20:00:00,13369.0,13720.0,114.21000000000004,779.0,17125.0,23447.0,389.0,6974.0,84.10173519736841
2022-10-06 21:00:00,12939.0,13079.999,133.843,824.0,17125.0,23447.0,389.0,6974.0,72.75627467105264
2022-10-06 22:00:00,12098.0,12310.0,159.287,861.0,17125.0,23447.0,389.0,6974.0,62.927935855263165
2022-10-06 23:00:00,10853.0,11400.0,205.0019999999999,905.0,17125.0,23447.0,389.0,6974.0,61.953807565789475
2022-10-07 00:00:00,9990.0,10550.0,236.341,946.0,17125.0,23447.0,389.0,6974.0,56.718009868421056
2022-10-07 01:00:00,10300.0,9790.0,188.653,769.0,17502.0,19945.0,1381.0,4632.0,62.40429276315789
2022-10-07 02:00:00,10303.0,9370.001,165.60399999999998,765.0,17502.0,19945.0,1381.0,4632.0,55.03560855263158
2022-10-07 03:00:00,10411.0,9130.001,175.72599999999997,757.0,17502.0,19945.0,1381.0,4632.0,51.315550986842105
2022-10-07 04:00:00,10340.0,9060.001,156.80500000000004,779.0,17502.0,19945.0,1381.0,4632.0,49.74400493421052
2022-10-07 05:00:00,10342.0,9150.0,128.14900000000006,786.0,17502.0,19945.0,1381.0,4632.0,49.24661184210526
2022-10-07 06:00:00,10923.0,9460.0,117.75000000000001,740.0,17502.0,19945.0,1381.0,4632.0,57.75673519736842
2022-10-07 07:00:00,11570.0,10090.0,129.202,695.0,17502.0,19945.0,1381.0,4632.0,77.07840460526316
2022-10-07 08:00:00,12165.0,10410.0,109.91499999999999,649.0,17502.0,19945.0,1381.0,4632.0,91.62712993421053
2022-10-07 09:00:00,12039.0,10520.0,88.38099999999997,600.0,17502.0,19945.0,1381.0,4632.0,86.43829769736843
2022-10-07 10:00:00,11225.0,10160.002,75.78199999999998,575.0,17502.0,19945.0,1381.0,4632.0,60.46935855263158
2022-10-07 11:00:00,11055.0,9660.0,92.04099999999998,487.0,17502.0,19945.0,1381.0,4632.0,49.964720394736844
2022-10-07 12:00:00,11147.0,9210.001,127.518,413.0,17502.0,19945.0,1381.0,4632.0,50.014843750000004
2022-10-07 13:00:00,11115.0,9180.0,141.92700000000005,379.0,17502.0,19945.0,1381.0,4632.0,51.03968749999999
2022-10-07 14:00:00,11336.0,9100.001,226.767,358.0,17502.0,19945.0,1381.0,4632.0,51.66815789473684
2022-10-07 15:00:00,11339.0,9410.0,308.74,347.0,17502.0,19945.0,1381.0,4632.0,50.855032894736844
2022-10-07 16:00:00,11389.0,10110.000999999998,381.42800000000005,335.0,17502.0,19945.0,1381.0,4632.0,50.94972039473684
2022-10-07 17:00:00,12112.0,11050.0,432.316,331.0,17502.0,19945.0,1381.0,4632.0,63.2739144736842
2022-10-07 18:00:00,12760.0,12160.001,560.899,316.0,17502.0,19945.0,1381.0,4632.0,61.320888157894736
2022-10-07 19:00:00,12955.0,12850.0,725.21,335.0,17502.0,19945.0,1381.0,4632.0,65.7603042763158
2022-10-07 20:00:00,12639.0,12740.001,851.0110000000001,367.0,17502.0,19945.0,1381.0,4632.0,60.41848684210527
2022-10-07 21:00:00,12261.0,12340.0,876.4749999999999,393.0,17502.0,19945.0,1381.0,4632.0,53.07166940789474
2022-10-07 22:00:00,11427.0,11750.0,860.371,412.0,17502.0,19945.0,1381.0,4632.0,52.48975328947368
2022-10-07 23:00:00,10299.0,11040.001,886.3489999999999,426.0,17502.0,19945.0,1381.0,4632.0,51.18412006578947
2022-10-08 00:00:00,9635.0,10340.002,853.621,405.0,17502.0,19945.0,1381.0,4632.0,50.625057565789476
2022-10-08 01:00:00,9241.0,9609.999,817.9609999999999,374.0,15242.0,21010.0,282.0,5617.0,54.36619243421053
2022-10-08 02:00:00,9215.0,9310.0,750.473,336.0,15242.0,21010.0,282.0,5617.0,52.02305921052631
2022-10-08 03:00:00,9224.0,9070.0,778.876,323.0,15242.0,21010.0,282.0,5617.0,50.23541118421053
2022-10-08 04:00:00,9117.0,9060.001,790.2240000000004,327.0,15242.0,21010.0,282.0,5617.0,50.00762335526316
2022-10-08 05:00:00,9018.0,9130.001,818.7380000000002,354.0,15242.0,21010.0,282.0,5617.0,49.763478618421054
2022-10-08 06:00:00,9302.0,9310.001,805.2269999999997,359.0,15242.0,21010.0,282.0,5617.0,62.716455592105255
2022-10-08 07:00:00,9633.0,9670.001,820.933,361.0,15242.0,21010.0,282.0,5617.0,66.55190789473686
2022-10-08 08:00:00,10197.0,10170.0,742.8269999999999,390.0,15242.0,21010.0,282.0,5617.0,72.43847861842106
2022-10-08 09:00:00,10442.0,9369.999,675.9319999999997,372.0,15242.0,21010.0,282.0,5617.0,94.33582236842106
2022-10-08 10:00:00,9663.0,8839.999,620.9299999999998,360.0,15242.0,21010.0,282.0,5617.0,54.90118421052631
2022-10-08 11:00:00,9102.0,8610.001,558.6720000000004,416.0,15242.0,21010.0,282.0,5617.0,47.494333881578946
2022-10-08 12:00:00,9110.0,8420.0,471.181,487.0,15242.0,21010.0,282.0,5617.0,45.115518092105255
2022-10-08 13:00:00,8883.0,8470.0,385.43299999999994,541.0,15242.0,21010.0,282.0,5617.0,42.40295230263158
2022-10-08 14:00:00,8859.0,8760.0,328.4029999999999,611.0,15242.0,21010.0,282.0,5617.0,41.31074835526315
2022-10-08 15:00:00,9087.0,9129.999,288.281,708.0,15242.0,21010.0,282.0,5617.0,41.29229440789474
2022-10-08 16:00:00,9420.0,9960.0,325.7630000000001,750.0,15242.0,21010.0,282.0,5617.0,44.69856085526315
2022-10-08 17:00:00,10748.0,11090.0,285.433,744.0,15242.0,21010.0,282.0,5617.0,51.15640625
2022-10-08 18:00:00,11747.0,12210.0,273.886,760.0,15242.0,21010.0,282.0,5617.0,71.30353618421051
2022-10-08 19:00:00,12396.0,12920.001,383.364,664.0,15242.0,21010.0,282.0,5617.0,90.56344572368421
2022-10-08 20:00:00,12301.0,12930.0,570.1399999999996,549.0,15242.0,21010.0,282.0,5617.0,89.76879111842106
2022-10-08 21:00:00,11981.0,12419.999,690.4180000000001,443.0,15242.0,21010.0,282.0,5617.0,81.00046875000001
2022-10-08 22:00:00,11625.0,11660.0,789.0830000000001,392.0,15242.0,21010.0,282.0,5617.0,68.89420230263158
2022-10-08 23:00:00,10880.0,10809.999,775.984,341.0,15242.0,21010.0,282.0,5617.0,51.59318256578947
2022-10-09 00:00:00,10160.0,10040.0,661.702,269.0,15242.0,21010.0,282.0,5617.0,54.15565789473684
2022-10-09 01:00:00,9800.0,9599.999,551.0649999999998,241.0,16903.0,21850.0,1857.0,5427.0,47.353215460526314
2022-10-09 02:00:00,9737.0,9150.001,504.30400000000003,191.0,16903.0,21850.0,1857.0,5427.0,47.61995065789474
2022-10-09 03:00:00,9500.0,9040.0,454.434,151.0,16903.0,21850.0,1857.0,5427.0,47.105559210526316
2022-10-09 04:00:00,9378.0,9090.002,385.063,147.0,16903.0,21850.0,1857.0,5427.0,45.91782894736842
2022-10-09 05:00:00,9548.0,9430.001,362.351,139.0,16903.0,21850.0,1857.0,5427.0,48.0055509868421
2022-10-09 06:00:00,9762.0,10100.001,332.6289999999999,139.0,16903.0,21850.0,1857.0,5427.0,51.93155427631579
2022-10-09 07:00:00,9830.0,11140.001,425.71700000000016,142.0,16903.0,21850.0,1857.0,5427.0,59.30851151315789
2022-10-09 08:00:00,10313.0,11800.001,498.0970000000001,139.0,16903.0,21850.0,1857.0,5427.0,73.56219572368421
2022-10-09 09:00:00,10172.0,11899.999,511.64799999999985,109.0,16903.0,21850.0,1857.0,5427.0,58.007236842105264
2022-10-09 10:00:00,9139.0,11700.001,503.31099999999986,67.0,16903.0,21850.0,1857.0,5427.0,44.07222861842106
2022-10-09 11:00:00,8772.0,11280.002,522.9549999999999,74.0,16903.0,21850.0,1857.0,5427.0,40.8503865131579
2022-10-09 12:00:00,8390.0,11190.002,555.0009999999999,108.0,16903.0,21850.0,1857.0,5427.0,38.349942434210526
2022-10-09 13:00:00,8264.0,11200.0,585.2900000000001,139.0,16903.0,21850.0,1857.0,5427.0,39.16430098684211
2022-10-09 14:00:00,8364.0,11180.0,592.839,167.0,16903.0,21850.0,1857.0,5427.0,38.63763157894737
2022-10-09 15:00:00,8566.0,11310.001,597.1749999999997,201.0,16903.0,21850.0,1857.0,5427.0,40.39313322368421
2022-10-09 16:00:00,9317.0,11690.001,672.287,204.0,16903.0,21850.0,1857.0,5427.0,40.489901315789474
2022-10-09 17:00:00,10515.0,12390.001,610.6670000000001,205.0,16903.0,21850.0,1857.0,5427.0,47.249317434210525
2022-10-09 18:00:00,12063.0,13310.0,675.0790000000001,184.0,16903.0,21850.0,1857.0,5427.0,68.7578125
2022-10-09 19:00:00,12759.0,13960.001,667.3030000000001,199.0,16903.0,21850.0,1857.0,5427.0,73.26150493421052
2022-10-09 20:00:00,12476.0,13820.0,610.0729999999999,209.0,16903.0,21850.0,1857.0,5427.0,83.42213815789474
2022-10-09 21:00:00,12227.0,13190.0,568.1250000000003,213.0,16903.0,21850.0,1857.0,5427.0,70.14629111842106
2022-10-09 22:00:00,11603.0,12310.0,450.434,200.0,16903.0,21850.0,1857.0,5427.0,59.847327302631584
2022-10-09 23:00:00,10718.0,11260.002,411.842,183.0,16903.0,21850.0,1857.0,5427.0,50.610575657894735
2022-10-10 00:00:00,9977.0,10370.0,310.3420000000001,168.0,16903.0,21850.0,1857.0,5427.0,46.374177631578945
2022-10-10 01:00:00,9542.0,9829.999,227.33199999999997,179.0,17309.0,22510.0,1233.0,6037.0,42.64552631578947
2022-10-10 02:00:00,9645.0,9480.001,204.34299999999996,175.0,17309.0,22510.0,1233.0,6037.0,42.52633223684211
2022-10-10 03:00:00,9532.0,9320.0,201.509,163.0,17309.0,22510.0,1233.0,6037.0,41.874350328947365
2022-10-10 04:00:00,9555.0,9330.0,157.43800000000002,152.0,17309.0,22510.0,1233.0,6037.0,42.29433388157895
2022-10-10 05:00:00,9954.0,9590.001,161.30800000000002,148.0,17309.0,22510.0,1233.0,6037.0,44.368322368421055
2022-10-10 06:00:00,10375.0,10420.0,148.91699999999997,147.0,17309.0,22510.0,1233.0,6037.0,46.31588815789473
2022-10-10 07:00:00,11301.0,11800.0,158.207,149.0,17309.0,22510.0,1233.0,6037.0,61.102277960526315
2022-10-10 08:00:00,11421.0,12300.001,170.10799999999998,156.0,17309.0,22510.0,1233.0,6037.0,90.92236842105264
2022-10-10 09:00:00,11441.0,11750.0,116.783,162.0,17309.0,22510.0,1233.0,6037.0,89.60712993421053
2022-10-10 10:00:00,10872.0,11050.0,90.09400000000002,127.0,17309.0,22510.0,1233.0,6037.0,68.53321546052632
2022-10-10 11:00:00,10669.0,10390.0,80.09999999999997,131.0,17309.0,22510.0,1233.0,6037.0,60.51330592105263
2022-10-10 12:00:00,10539.0,10010.001,103.999,182.0,17309.0,22510.0,1233.0,6037.0,56.15310032894737
2022-10-10 13:00:00,10644.0,10120.0,92.99699999999999,226.0,17309.0,22510.0,1233.0,6037.0,56.534268092105265
2022-10-10 14:00:00,10667.0,10260.001,104.39200000000002,253.0,17309.0,22510.0,1233.0,6037.0,55.984794407894746
2022-10-10 15:00:00,10741.0,10530.0,112.435,286.0,17309.0,22510.0,1233.0,6037.0,58.712064144736836
2022-10-10 16:00:00,10926.0,11200.001,126.74799999999999,299.0,17309.0,22510.0,1233.0,6037.0,64.51842927631579
2022-10-10 17:00:00,11951.0,12130.0,119.21900000000002,299.0,17309.0,22510.0,1233.0,6037.0,74.79411184210527
2022-10-10 18:00:00,13071.0,13280.0,128.94700000000003,289.0,17309.0,22510.0,1233.0,6037.0,90.13135690789473
2022-10-10 19:00:00,13551.0,14010.0,143.62900000000005,343.0,17309.0,22510.0,1233.0,6037.0,89.53273026315792
2022-10-10 20:00:00,13366.0,13910.0,154.94200000000004,360.0,17309.0,22510.0,1233.0,6037.0,96.1334375
2022-10-10 21:00:00,12541.0,13230.002,173.37799999999996,388.0,17309.0,22510.0,1233.0,6037.0,86.0526644736842
2022-10-10 22:00:00,11770.0,12350.001,217.59399999999994,388.0,17309.0,22510.0,1233.0,6037.0,75.50752467105262
2022-10-10 23:00:00,10853.0,11329.999,180.00799999999998,385.0,17309.0,22510.0,1233.0,6037.0,65.76833881578946
2022-10-11 00:00:00,9868.0,10450.001,144.82500000000005,379.0,17309.0,22510.0,1233.0,6037.0,50.44890625
2022-10-11 01:00:00,10020.0,9830.001,161.228,326.0,17331.0,22368.0,1204.0,5745.0,55.056735197368425
2022-10-11 02:00:00,10008.0,9450.0,182.65900000000002,301.0,17331.0,22368.0,1204.0,5745.0,50.911406250000006
2022-10-11 03:00:00,9817.0,9270.001,160.24900000000002,266.0,17331.0,22368.0,1204.0,5745.0,49.48834703947369
2022-10-11 04:00:00,9787.0,9260.001,152.27200000000002,232.0,17331.0,22368.0,1204.0,5745.0,49.469605263157895
2022-10-11 05:00:00,10034.0,9510.001,191.81900000000005,207.0,17331.0,22368.0,1204.0,5745.0,54.69307565789474
2022-10-11 06:00:00,10487.0,10290.0,209.81199999999993,169.0,17331.0,22368.0,1204.0,5745.0,72.32987664473684
2022-10-11 07:00:00,11733.0,11600.001,222.70799999999994,130.0,17331.0,22368.0,1204.0,5745.0,99.47619243421053
2022-10-11 08:00:00,12709.0,12280.001,229.414,117.0,17331.0,22368.0,1204.0,5745.0,102.96697368421053
2022-10-11 09:00:00,12188.0,11719.999,204.50700000000006,104.0,17331.0,22368.0,1204.0,5745.0,99.59681743421054
2022-10-11 10:00:00,10856.0,11050.001,113.90700000000001,78.0,17331.0,22368.0,1204.0,5745.0,54.94148026315789
2022-10-11 11:00:00,10305.0,10660.001,109.39100000000006,56.0,17331.0,22368.0,1204.0,5745.0,46.560904605263154
